is_cointegrated,p_value,critical_values,test_statistic,hedge_ratio,regression_results,symbol1,symbol2,data_points,start_date,end_date,correlation,spread_mean,spread_std,spread_min,spread_max,spread_skewness,spread_kurtosis,spread_half_life
True,0.013044243102219799,[-3.90225328 -3.33936991 -3.04669835],-3.812506781708597,8.82414647848856,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b08b460>,MAVIAUSDT,MAVUSDT,1888,2024-02-21T08:00:00,2024-12-31T20:00:00,0.9450794559402541,-0.12581687927384635,0.6416275066428075,-1.35096812703578,3.5497837895442386,1.5644403951224428,3.6662492666758517,7.551407303984223
True,0.013537913074641153,[-3.90143643 -3.33891506 -3.04638277],-3.8004314030194952,23.169646752667443,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba21e4280>,ENSUSDT,XRPUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.7767436808526075,4.733804029916564,7.963677369591356,-25.232194160942953,21.76195795819916,-1.3301952203354643,1.7128672817340345,19.12046095343458
True,0.013593294451270083,[-3.90143643 -3.33891506 -3.04638277],-3.799101170685801,0.1296240631776022,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8abe7b20>,1000BONKUSDT,DOGEUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8338503363604036,0.002841332754383142,0.006953867542764187,-0.021900298991699207,0.020893880703908723,-0.8963763981779924,0.6793475219910778,14.274803780646314
True,0.013618015202131586,[-3.90250436 -3.3395097  -3.04679533],-3.7985089380595927,0.0008764918097895171,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b0a7040>,MYROUSDT,XMRUSDT,1810,2024-03-05T08:00:00,2024-12-31T20:00:00,-0.4551935228967626,0.006656221474247174,0.08272446054133913,-0.11531195614832718,0.3021167836214178,0.994839889973822,0.41387539825639275,11.15712560861121
True,0.013720996175177929,[-3.9035197  -3.34007484 -3.04718739],-3.796052019902233,0.013505018618194434,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b21fd00>,CFXUSDT,OMNIUSDT,1551,2024-04-17T12:00:00,2024-12-31T20:00:00,0.7940308056690536,0.013064996910691129,0.040178887455380057,-0.19776567753639132,0.07575983453772459,-1.0623307145204008,0.8234872551957428,4.6991711403775005
True,0.014379204826617462,[-3.90143643 -3.33891506 -3.04638277],-3.7807228201527003,8.422637926030475,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba1fd9bb0>,LTCUSDT,UNIUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8750195089943309,3.2923580130556287,12.800920400054942,-49.52940719632838,23.381551952088785,-0.8740476019400872,0.38834988938223036,9.48782814747021
True,0.015198176188194938,[-3.90225328 -3.33936991 -3.04669835],-3.7624918298267276,0.04639090285022268,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab99b214f0>,1000FLOKIUSDT,MAVIAUSDT,1888,2024-02-21T08:00:00,2024-12-31T20:00:00,0.18662565463837835,0.0499982721392133,0.090567144441867,-0.3261571124445444,0.2195012082687324,-1.6930353115996502,3.887441738804843,7.278975933145134
True,0.015211864741789632,[-3.90189429 -3.33917003 -3.04655967],-3.762194541493712,0.16942215335245162,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b054a60>,JUPUSDT,NEARUSDT,2012,2024-01-31T16:00:00,2024-12-31T20:00:00,0.7926861245596339,0.012341160489308107,0.1521501207935156,-0.6289362167419127,0.6517879443473955,0.4301502895371241,1.4952545916938402,8.848878651194454
True,0.016353277723616777,[-3.90143643 -3.33891506 -3.04638277],-3.7381967890177177,0.5769894198465961,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b04d370>,INJUSDT,ORDIUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9329383427658906,0.6945852316518603,3.3647018206647687,-13.31261816176412,9.143737602164919,-0.5448744406962484,1.1722104471047707,6.036361826291778
True,0.01691600655722308,[-3.90143643 -3.33891506 -3.04638277],-3.726903094460471,2.594081646348121,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b04d910>,INJUSDT,TIAUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8849860780529936,2.7269812044724357,6.4823228422318815,-19.489833949219424,13.039899307460965,-1.0535909053484356,0.610676836971253,13.906240501892414
